id,supplier,parentSupplier,zone,country,category,kpiApplicability,invoiceOnTimeCount,totalPoLines,year,month
iot-2158,WB VERPACKUNGEN GMBH,H.O. Persiehl (GmbH & Co.) KG,EUR,Belgium,FOLDING CARTONS,Applicable,2,2,2025,10
iot-2159,WB VERPACKUNGEN GMBH,H.O. Persiehl (GmbH & Co.) KG,EUR,Germany,FOLDING CARTONS,Applicable,40,40,2025,10
iot-2160,WE-ID,Cidron Lion SARL,EUR,The Netherlands,PEOPLE,Applicable,1,1,2025,10
iot-2161,WEAREONE.world BV,M&M Management,EUR,Belgium,MARKETING,Applicable,0,2,2025,10
iot-2162,WESTROCK CZ - SVITAVY,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,Belgium,FOLDING CARTONS,Applicable,0,2,2025,10
iot-2163,WESTROCK CZ - SVITAVY,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,Germany,FOLDING CARTONS,Applicable,0,6,2025,10
iot-2164,WESTROCK Germany - TRIER,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,Belgium,FOLDING CARTONS,Applicable,19,19,2025,10
iot-2165,WESTROCK Germany - TRIER,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,Belgium,MAINTENANCE,Applicable,1,1,2025,10
iot-2166,WESTROCK Germany - TRIER,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,The Netherlands,FOLDING CARTONS,Applicable,4,9,2025,10
iot-2167,WEYNANTS,Aegir,EUR,Belgium,CORRUGATED BOARD,Applicable,0,2,2025,10
iot-2168,WEYNANTS,Aegir,EUR,Belgium,FINISHED PRODUCTS,Applicable,8,12,2025,10
iot-2169,WEYNANTS,Aegir,EUR,Belgium,PALLETS,Applicable,1,4,2025,10
iot-2170,WINK,WINK Worldwide B.V.,EUR,France,MARKETING,Applicable,2,2,2025,10
iot-2171,WINK,WINK Worldwide B.V.,EUR,The Netherlands,MARKETING,Applicable,2,2,2025,10
iot-2172,WINK,WINK Worldwide B.V.,EUR,United Kingdom,MARKETING,Applicable,1,1,2025,10
iot-2173,WISAG Produktionsservice GmbH,AVECO Holding Aktiengesellschaft,EUR,Germany,LOGISTICS,Applicable,0,3,2025,10
iot-2174,WISAG Produktionsservice GmbH,AVECO Holding Aktiengesellschaft,EUR,Germany,MAINTENANCE,Applicable,11,18,2025,10
iot-2175,WISAG Produktionsservice GmbH,AVECO Holding Aktiengesellschaft,EUR,Germany,SERVICES,Applicable,0,3,2025,10
iot-2176,WURTH BELGIE,Adolf Würth GmbH & Co. KG,EUR,Belgium,LOGISTICS,Applicable,7,9,2025,10
iot-2177,WURTH BELGIE,Adolf Würth GmbH & Co. KG,EUR,Belgium,MAINTENANCE,Applicable,2,5,2025,10
iot-2178,WURTH BELGIE,Adolf Würth GmbH & Co. KG,EUR,Belgium,OTHER CONSUMABLES,Applicable,0,1,2025,10
iot-2179,Wasserman Germany GmbH,WMG MANAGEMENT EUROPE LIMITED,EUR,Germany,MARKETING,Applicable,1,1,2025,10
iot-2180,Watertown Hops Company A,Molson Coors Beverage Company,EUR,The Netherlands,HOPS,Applicable,0,1,2025,10
iot-2181,Watertown Hops Company A,Molson Coors Beverage Company,EUR,The Netherlands,LOGISTICS,Applicable,1,1,2025,10
iot-2182,Watson-Marlow Ltd,SPIRAX GROUP PLC,EUR,United Kingdom,MAINTENANCE,Applicable,3,3,2025,10
iot-2183,We Create Sweden AB,WE CREATE,EUR,Sweden,MARKETING,Applicable,1,1,2025,10
iot-2184,Weber Shandwick,"The Interpublic Group of Companies, Inc.",EUR,Belgium,INSTITUTIONAL,Applicable,0,1,2025,10
iot-2185,Weber Shandwick,"The Interpublic Group of Companies, Inc.",EUR,United Kingdom,MARKETING,Applicable,5,5,2025,10
iot-2186,Weebers Vastgoed Advocaten N.V.,REless B.V.,EUR,The Netherlands,LEGAL,Applicable,22,22,2025,10
iot-2187,Weicon GmbH & Co.KG,Weidling GmbH,EUR,Germany,MAINTENANCE,Applicable,1,3,2025,10
iot-2188,Welbilt (Halesowen) Ltd,Ali Group North America Corporation,EUR,United Kingdom,BEER DISPENSE MATERIALS,Applicable,8,8,2025,10
iot-2189,Wero-medical,Vality Familienstiftung,EUR,Germany,PEOPLE,Applicable,1,1,2025,10
iot-2190,Weser-Trans Bremen GmbH,L.I.T. AG,EUR,Germany,LOGISTICS,Applicable,5,5,2025,10
iot-2191,WestRock Packaging Systems UK Ltd,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,EUR,United Kingdom,MAINTENANCE,Applicable,5,5,2025,10
iot-2192,Weston Office Solutions Ltd t/a Ico,UPPER CRATOS MANAGEMENT LIMITED,EUR,Ireland,LEASES AND RENTALS,Applicable,2,2,2025,10
iot-2193,Wilhelm Fischer,RCG GmbH,EUR,Germany,MAINTENANCE,Applicable,5,5,2025,10
iot-2194,Willenbrock Fördertechnik,KION GROUP AG,EUR,Germany,LOGISTICS,Applicable,1,1,2025,10
iot-2195,Willenbrock Fördertechnik Hannover,KION GROUP AG,EUR,Germany,LOGISTICS,Applicable,10,10,2025,10
iot-2196,WilsonHCG-EMEA Limited,"Wilson Human Capital Group, Inc",EUR,Belgium,FINISHED PRODUCTS,Applicable,3,3,2025,10
iot-2197,WilsonHCG-EMEA Limited,"Wilson Human Capital Group, Inc",EUR,Belgium,PEOPLE,Applicable,4,4,2025,10
iot-2198,WilsonHCG-EMEA Limited,"Wilson Human Capital Group, Inc",EUR,Germany,PEOPLE,Applicable,1,1,2025,10
iot-2199,WilsonHCG-EMEA Limited,"Wilson Human Capital Group, Inc",EUR,United Kingdom,PEOPLE,Applicable,8,8,2025,10
iot-2200,WilsonHCG-EMEA Limited,"Wilson Human Capital Group, Inc",EUR,ZCC-Prague,PEOPLE,Applicable,2,2,2025,10
iot-2201,Winkler Studios,WINKLER STUDIOS,EUR,United Kingdom,MARKETING,Applicable,1,1,2025,10
iot-2202,Winterhalter Belgium,ELIONA,EUR,Belgium,MAINTENANCE,Applicable,2,2,2025,10
iot-2203,Wirion & Kauffman Avocats,Wirion & Kauffman Avocats,EUR,Luxembourg,LEGAL,Applicable,2,2,2025,10
iot-2204,Wolfra Bayrische Natursaft Kelterei,Valensina GmbH,EUR,Germany,FINISHED PRODUCTS,Applicable,0,28,2025,10
iot-2205,Wolfra Bayrische Natursaft Kelterei,Valensina GmbH,EUR,Germany,PALLETS,Applicable,0,4,2025,10
iot-2206,Wolfram Chain,"Bain Capital, LP",EUR,The Netherlands,PEOPLE,Applicable,7,7,2025,10
iot-2207,Wonderful B.V.,Wonderland Products,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,67,72,2025,10
iot-2208,Wonderful B.V.,Wonderland Products,EUR,The Netherlands,PALLETS,Applicable,1,1,2025,10
iot-2209,XR GLOBAL (UK) LIMITED,XR GLOBAL (UK) LIMITED,EUR,United Kingdom,MARKETING,Applicable,3,4,2025,10
iot-2210,YMU Management Ltd,YOKOZUNA NEWCO LIMITED,EUR,United Kingdom,MARKETING,Applicable,4,4,2025,10
iot-2211,YorkshireRepak Limited,YORKSHIRE REPAK GROUP LIMITED,EUR,United Kingdom,OTHER PARTS,Applicable,8,8,2025,10
iot-2212,ZENITH,LEADRR B.V.,EUR,The Netherlands,PEOPLE,Applicable,1,1,2025,10
iot-2213,ZEP INDUSTRIES,NM Z Parent Inc.,EUR,Belgium,LOGISTICS,Applicable,0,2,2025,10
iot-2214,ZEP INDUSTRIES,NM Z Parent Inc.,EUR,Belgium,MAINTENANCE,Applicable,0,4,2025,10
iot-2215,ZEP INDUSTRIES,NM Z Parent Inc.,EUR,Belgium,OTHER CONSUMABLES,Applicable,0,1,2025,10
iot-2216,ZEP Industries BV,NM Z Parent Inc.,EUR,Belgium,MAINTENANCE,Applicable,0,2,2025,10
iot-2217,ZETES,PANASONIC HOLDINGS CORPORATION,EUR,Belgium,LOGISTICS,Applicable,1,1,2025,10
iot-2218,ZETES,PANASONIC HOLDINGS CORPORATION,EUR,Belgium,MAINTENANCE,Applicable,7,10,2025,10
iot-2219,ZETES,PANASONIC HOLDINGS CORPORATION,EUR,Belgium,OTHER PACKAGING,Applicable,1,1,2025,10
iot-2220,ZETES,PANASONIC HOLDINGS CORPORATION,EUR,Belgium,PACKAGING,Applicable,1,1,2025,10
iot-2221,Zarges Leichtbau GmbH,TRITON MASTERLUXCO 4 S.àr.l.,EUR,Germany,SERVICES,Applicable,1,1,2025,10
iot-2222,Zetes NV,PANASONIC HOLDINGS CORPORATION,EUR,Belgium,LOGISTICS,Applicable,1,1,2025,10
iot-2223,Zetes NV,PANASONIC HOLDINGS CORPORATION,EUR,Belgium,OTHER PACKAGING,Applicable,1,1,2025,10
iot-2224,Zetes UK Ltd,ZETES HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,2,3,2025,10
iot-2225,adm Promotions Spain SL,MANDOLIN TOPCO LIMITED,EUR,Italy,LEGAL,Applicable,0,3,2025,10
iot-2226,adm Promotions Spain SL,MANDOLIN TOPCO LIMITED,EUR,Italy,MARKETING,Applicable,3,7,2025,10
iot-2227,adm Promotions Spain SL,MANDOLIN TOPCO LIMITED,EUR,Italy,SALES,Applicable,3,8,2025,10
iot-2228,app München GmbH,APP GmbH,EUR,Germany,PEOPLE,Applicable,0,6,2025,10
iot-2229,auto-elektriciteit,auto-elektriciteit,EUR,Belgium,LOGISTICS,Applicable,0,1,2025,10
iot-2230,autoservice dekeukeleire,Imacar,EUR,Belgium,LOGISTICS,Applicable,0,1,2025,10
iot-2231,besecke GmbH & Co.KG,Lürssen Maritime Beteiligungen GmbH & Co. Kommanditgesellschaft,EUR,Germany,MAINTENANCE,Applicable,15,22,2025,10
iot-2232,bioMérieux Deutschland GmbH,COMPAGNIE MERIEUX ALLIANCE,EUR,Germany,OTHER CONSUMABLES,Applicable,2,2,2025,10
iot-2233,callensvyncke,CALLENSVYNCKE,EUR,Belgium,MAINTENANCE,Applicable,2,2,2025,10
iot-2234,centrum voor technische automobieli,KBTC Holding,EUR,Belgium,LOGISTICS,Applicable,1,1,2025,10
iot-2235,decoTX ( biopla),DecoTX,EUR,Belgium,SALES,Applicable,0,2,2025,10
iot-2236,greffe tribunal commerce nice,COUR D'APPEL D'AIX EN PROVENCE,EUR,France,LEGAL,Applicable,0,1,2025,10
iot-2237,ifm electronic,Martin Franz Buck-Stiftung,EUR,Belgium,LOGISTICS,Applicable,1,1,2025,10
iot-2238,ifm electronic,Martin Franz Buck-Stiftung,EUR,Belgium,MAINTENANCE,Applicable,1,1,2025,10
iot-2239,lisco bvba,LISCO,EUR,Belgium,MAINTENANCE,Applicable,15,15,2025,10
iot-2240,sennder Deutschland GmbH,sennder Technologies GmbH,EUR,Germany,LOGISTICS,Applicable,6,6,2025,10
iot-2241,the valley,The Valley Group B.V.,EUR,The Netherlands,MARKETING,Applicable,1,2,2025,10
iot-2242,A & C Plastic Kunstoff,Alimex GmbH,EUR,Germany,FILMS,Applicable,8,9,2025,11
iot-2243,A.B.M. (atelier belge de la,RICHEMON GROUP INTERNATIONAL II,EUR,Belgium,LOGISTICS,Applicable,1,1,2025,11
iot-2244,A.B.M. (atelier belge de la,RICHEMON GROUP INTERNATIONAL II,EUR,Belgium,MAINTENANCE,Applicable,5,6,2025,11
iot-2245,AANNEMERSBEDRIJF VAN RIJSWIJCK B.V.,Stichting Administratiekantoor Van Rijswijck Groep,EUR,The Netherlands,MAINTENANCE,Applicable,1,1,2025,11
iot-2246,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,LABELS,Applicable,2,3,2025,11
iot-2247,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,LOGISTICS,Applicable,6,6,2025,11
iot-2248,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,OFFICE UTILITIES,Applicable,1,2,2025,11
iot-2249,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,TRAVEL,Applicable,16,19,2025,11
iot-2250,AB Blåkläder Belgium,AB Blåkläder,EUR,Belgium,WORKING AND SAFETY MATERIALS,Applicable,47,61,2025,11
iot-2251,AB Blåkläder Belgium,AB Blåkläder,EUR,Germany,TRAVEL,Applicable,6,6,2025,11
iot-2252,AB Blåkläder Belgium,AB Blåkläder,EUR,Germany,WORKING AND SAFETY MATERIALS,Applicable,19,19,2025,11
iot-2253,AB Blåkläder Belgium,AB Blåkläder,EUR,Luxembourg,WORKING AND SAFETY MATERIALS,Applicable,0,4,2025,11
iot-2254,AB Blåkläder Belgium,AB Blåkläder,EUR,The Netherlands,LABELS,Applicable,1,1,2025,11
iot-2255,AB Blåkläder Belgium,AB Blåkläder,EUR,The Netherlands,SERVICES,Applicable,3,3,2025,11
iot-2256,AB Blåkläder Belgium,AB Blåkläder,EUR,The Netherlands,TRAVEL,Applicable,2,2,2025,11
iot-2257,AB Blåkläder Belgium,AB Blåkläder,EUR,The Netherlands,WORKING AND SAFETY MATERIALS,Applicable,18,18,2025,11
iot-2258,ABB,ABB Ltd,EUR,Belgium,MAINTENANCE,Applicable,4,4,2025,11
iot-2259,ABBAYE DE VAL DIEU,Brasserie de l'Abbaye du Val-Dieu,EUR,Belgium,CORRUGATED BOARD,Applicable,1,2,2025,11
iot-2260,ABBAYE DE VAL DIEU,Brasserie de l'Abbaye du Val-Dieu,EUR,Belgium,FINISHED PRODUCTS,Applicable,4,9,2025,11
iot-2261,ABBAYE DE VAL DIEU,Brasserie de l'Abbaye du Val-Dieu,EUR,Belgium,KEGS,Applicable,2,3,2025,11
iot-2262,ABBAYE DE VAL DIEU,Brasserie de l'Abbaye du Val-Dieu,EUR,Belgium,PALLETS,Applicable,2,2,2025,11
iot-2263,ABC Industrial Parts,ABC INDUSTRIAL PARTS,EUR,Belgium,MAINTENANCE,Applicable,7,9,2025,11
iot-2264,ABC Industrial Parts,ABC INDUSTRIAL PARTS,EUR,Belgium,TECHNOLOGY,Applicable,1,1,2025,11
iot-2265,ABC Industrial Parts,ABC INDUSTRIAL PARTS,EUR,Germany,MAINTENANCE,Applicable,2,2,2025,11
iot-2266,ABS Steding GmbH,ABS Steding GmbH Abwassertechnisches Beratungs- und Servicebüro,EUR,Germany,AUXILIARY MATERIALS,Applicable,1,1,2025,11
iot-2267,ABTS,WPEF IX Holdco 3 B.V.,EUR,Belgium,FINISHED PRODUCTS,Applicable,0,7,2025,11
iot-2268,ABTS,WPEF IX Holdco 3 B.V.,EUR,Belgium,PALLETS,Applicable,3,3,2025,11
iot-2269,ACALIN SA,Sancofa,EUR,Belgium,MAINTENANCE,Applicable,24,26,2025,11
iot-2270,ACCSYS GMBH,ACCSYS GMBH,EUR,Germany,INSTITUTIONAL,Applicable,1,1,2025,11
iot-2271,ACHELSE KLUIS,Drigima,EUR,Belgium,FINISHED PRODUCTS,Applicable,1,1,2025,11
iot-2272,ACMI SPA,OMNIA TECHNOLOGIES HOLDING SPA,EUR,Belgium,MAINTENANCE,Applicable,3,4,2025,11
iot-2273,ACTEMIUM,VINCI,EUR,Belgium,OTHER CONSUMABLES,Applicable,0,1,2025,11
iot-2274,ADEA INGENIERIA DOCUMENTAL,"FCP FUND I, FCR",EUR,Spain,LOGISTICS,Applicable,0,1,2025,11
iot-2275,ADM GROUP BV,Adm Invest,EUR,Belgium,CUSTOMERS,Applicable,7,7,2025,11
iot-2276,ADM PROMOTIONS SPAIN SLU (DE),ADM GROUP,EUR,Austria,SALES,Applicable,6,6,2025,11
iot-2277,ADM PROMOTIONS SPAIN SLU (DE),ADM GROUP,EUR,Germany,SALES,Applicable,34,34,2025,11
iot-2278,ADM PROMOTIONS SPAIN SLU (DE),ADM GROUP,EUR,Switzerland,SALES,Applicable,5,5,2025,11
iot-2279,ADM Promotions Spain SLU (NL VAT),ADM GROUP,EUR,Belgium,PEOPLE,Applicable,0,3,2025,11
iot-2280,ADM Promotions Spain SLU (NL VAT),ADM GROUP,EUR,Belgium,SALES,Applicable,0,2,2025,11
iot-2281,ADM Promotions Spain SLU (NL VAT),ADM GROUP,EUR,Denmark,LEGAL,Applicable,1,1,2025,11
iot-2282,ADM Promotions Spain SLU (NL VAT),ADM GROUP,EUR,Italy,SALES,Applicable,0,2,2025,11
iot-2283,ADM Promotions UK Limited,ADM GROUP,EUR,United Kingdom,SALES,Applicable,41,59,2025,11
iot-2284,ADVANCING TRADE SPA,WCMG (WORKING CAPITAL MANAGEMENT GROUP) S.A.,EUR,Italy,LEGAL,Applicable,1,1,2025,11
iot-2285,AETNA GROUP S.P.A,AETNA GROUP HOLDING,EUR,Belgium,LOGISTICS,Applicable,1,2,2025,11
iot-2286,AETNA GROUP S.P.A,AETNA GROUP HOLDING,EUR,Belgium,MAINTENANCE,Applicable,3,6,2025,11
iot-2287,AGILENT TECHNOLOGIES BELGIUM,Agilent Technologies Belgium,EUR,Belgium,OTHER CONSUMABLES,Applicable,1,1,2025,11
iot-2288,AGR Netherlands Coöperatie U.A.,AGR NETHERLANDS COÖPERATIE U A,EUR,Belgium,SERVICES,Applicable,1,2,2025,11
iot-2289,AGROLAB Agrar und Umwelt GmbH,Familie Wimmer Vermögensverwaltungs GmbH,EUR,Germany,SERVICES,Applicable,3,3,2025,11
iot-2290,AGROLAB LUFA GmbH,Familie Wimmer Vermögensverwaltungs GmbH,EUR,Germany,FINISHED PRODUCTS,Applicable,2,2,2025,11
iot-2291,AGROLAB LUFA GmbH,Familie Wimmer Vermögensverwaltungs GmbH,EUR,Germany,MAINTENANCE,Applicable,1,1,2025,11
iot-2292,AGROLAB LUFA GmbH,Familie Wimmer Vermögensverwaltungs GmbH,EUR,Germany,OTHER CONSUMABLES,Applicable,1,1,2025,11
iot-2293,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,BOTTLES,Applicable,0,1,2025,11
iot-2294,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,ENERGY & FLUIDS,Applicable,23,32,2025,11
iot-2295,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,KEGS,Applicable,0,2,2025,11
iot-2296,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,MAINTENANCE,Applicable,2,2,2025,11
iot-2297,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,OTHER CONSUMABLES,Applicable,8,8,2025,11
iot-2298,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,PACKAGING,Applicable,2,2,2025,11
iot-2299,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,PALLETS,Applicable,0,1,2025,11
iot-2300,AIR PRODUCTS NEDERLAND BV,AIR PRODUCTS AND CHEMICALS,EUR,The Netherlands,ENERGY & FLUIDS,Applicable,2,2,2025,11
iot-2301,AIR PRODUCTS NEDERLAND BV,AIR PRODUCTS AND CHEMICALS,EUR,The Netherlands,MAINTENANCE,Applicable,2,5,2025,11
iot-2302,AKK Industrieservice und Handels Gm,AKK Industrieservice & Handels GmbH,EUR,Germany,MAINTENANCE,Applicable,5,5,2025,11
iot-2303,ALEXANDRE,ALEXANDRE,EUR,Belgium,MAINTENANCE,Applicable,1,1,2025,11
iot-2304,ALLGAEUER BRAUHAUS,Dr. August Oetker KG,EUR,Germany,FINISHED PRODUCTS,Applicable,1,1,2025,11
iot-2305,AMAZON EU SARL,"Amazon.com, Inc.",EUR,Belgium,LOGISTICS,Applicable,2,2,2025,11
iot-2306,AMAZON EU SARL,"Amazon.com, Inc.",EUR,Germany,LOGISTICS,Applicable,9,9,2025,11
iot-2307,AMBROGIO TRASPORTI S.P.A.,Wilpro Beheer B.V.,EUR,Belgium,LOGISTICS,Applicable,10,10,2025,11
iot-2308,AMBROGIO TRASPORTI S.P.A.,Wilpro Beheer B.V.,EUR,The Netherlands,LOGISTICS,Applicable,7,7,2025,11
iot-2309,AN.BA.LUB Andreas Hesse KG,AN.BA.lub Andreas Hesse Kommanditgesellschaft,EUR,Germany,MAINTENANCE,Applicable,2,2,2025,11
iot-2310,ANKER AMSTERDAM SPIRIT BV,Stichting Administratiekantoor Sarabel Invest,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,266,266,2025,11
iot-2311,ANSUL,Tristar Fire Corp.,EUR,Belgium,MAINTENANCE,Applicable,26,27,2025,11
iot-2312,ANTON PAAR BELGIUM,SANTNER PRIVATSTIFTUNG,EUR,Belgium,MAINTENANCE,Applicable,7,7,2025,11
iot-2313,ANTON PAAR BELGIUM,SANTNER PRIVATSTIFTUNG,EUR,Belgium,OTHER CONSUMABLES,Applicable,1,2,2025,11
iot-2314,APOLLO SERVICE,Casipo B.V.,EUR,Belgium,MAINTENANCE,Applicable,1,1,2025,11
iot-2315,APOTHEEK TEMMERMAN,Temmerman,EUR,Belgium,PEOPLE,Applicable,1,1,2025,11
iot-2316,APPELAERE BV,Stichting Administratiekantoor De Appelaere Holding,EUR,The Netherlands,CORRUGATED BOARD,Applicable,2,2,2025,11
iot-2317,APPELAERE BV,Stichting Administratiekantoor De Appelaere Holding,EUR,The Netherlands,FINISHED PRODUCTS,Applicable,2,2,2025,11
iot-2318,APPELAERE BV,Stichting Administratiekantoor De Appelaere Holding,EUR,The Netherlands,PALLETS,Applicable,4,4,2025,11
iot-2319,ARCA-Regler GmbH,Arca Regler GmbH,EUR,Germany,MAINTENANCE,Applicable,2,4,2025,11
iot-2320,ARDAGH GLASS LTD,ARDAGH GROUP,EUR,Belgium,BOTTLES,Applicable,10,10,2025,11
iot-2321,ARDAGH GLASS LTD,ARDAGH GROUP,EUR,United Kingdom,BOTTLES,Applicable,868,877,2025,11
iot-2322,ARVAL BELGIUM,BNP PARIBAS,EUR,Belgium,LOGISTICS,Applicable,2,2,2025,11
iot-2323,AS-MECHANICS,AS Mechanics,EUR,Belgium,MAINTENANCE,Applicable,7,8,2025,11
iot-2324,AS-MECHANICS,AS Mechanics,EUR,The Netherlands,MAINTENANCE,Applicable,1,1,2025,11
iot-2325,ASERTI Electronic GmbH,PARQUEST CAPITAL,EUR,Germany,MAINTENANCE,Applicable,1,1,2025,11
iot-2326,ASP,AGENCE DES PARTICIPATIONS DE L'ETAT,EUR,Belgium,MAINTENANCE,Applicable,0,1,2025,11
iot-2327,ASPLA,ARMANDO ALVAREZ SA,EUR,Belgium,FILMS,Applicable,1,2,2025,11
iot-2328,AUCHAN LOGISTIQUE QUINQUIN,SURAUMARCHE,EUR,France,LOGISTICS,Applicable,2,2,2025,11
iot-2329,AUTOSECURITE,Groupe Autosecurite,EUR,Belgium,LOGISTICS,Applicable,1,1,2025,11
iot-2330,AVD BELGIUM,Alltorq Ltd,EUR,Belgium,MAINTENANCE,Applicable,1,1,2025,11
iot-2331,AWM Limited,BRIAN SPINK HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,0,1,2025,11
iot-2332,AXUS NV,SOCIETE GENERALE,EUR,Belgium,LOGISTICS,Applicable,9,9,2025,11
iot-2333,AYANO Belgium nv,Ayano Group,EUR,Belgium,BOTTLES,Applicable,1,1,2025,11
iot-2334,Aandrijftechniek Dinnissen Roe,Dinnissen Holding B.V.,EUR,The Netherlands,MAINTENANCE,Applicable,3,3,2025,11
iot-2335,Abrechnungsorganisation für Leistun,FSA,EUR,Germany,WORKING AND SAFETY MATERIALS,Applicable,0,2,2025,11
iot-2336,Accenture N.V.,ACCENTURE,EUR,Belgium,TECHNOLOGY,Applicable,7,9,2025,11
iot-2337,Access Systems,EMIBIS S.R.L.,EUR,Belgium,MAINTENANCE,Applicable,1,2,2025,11
iot-2338,Acor,ACOR,EUR,The Netherlands,LOGISTICS,Applicable,26,26,2025,11
iot-2339,Acorn Recruitment Ltd,HB COLLECTOR,EUR,United Kingdom,MAINTENANCE,Applicable,1,1,2025,11
iot-2340,Acorn Recruitment Ltd,HB COLLECTOR,EUR,United Kingdom,PEOPLE,Applicable,167,370,2025,11
iot-2341,Acros Organics B V B A,Thermo Fisher Scientific Inc.,EUR,Belgium,OTHER CONSUMABLES,Applicable,1,1,2025,11
iot-2342,Adecco UK Ltd,ADECCO GROUP,EUR,United Kingdom,PEOPLE,Applicable,6,6,2025,11
iot-2343,Adelholzener Alpenquellen GmbH,"Kongregation der Barmherzigen Schwestern vom heiligen Vinzenz von Paul, Mutterhaus München",EUR,Germany,FINISHED PRODUCTS,Applicable,133,167,2025,11
iot-2344,Adelholzener Alpenquellen GmbH,"Kongregation der Barmherzigen Schwestern vom heiligen Vinzenz von Paul, Mutterhaus München",EUR,Germany,PALLETS,Applicable,75,77,2025,11
iot-2345,Adolf Leber,Karoline Leber,EUR,Germany,MAINTENANCE,Applicable,2,2,2025,11
iot-2346,Adolf Würth GmbH & Co. KG,Adolf Würth GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,3,4,2025,11
iot-2347,Adolf Würth GmbH & Co. KG,Adolf Würth GmbH & Co. KG,EUR,Germany,OFFICE UTILITIES,Applicable,1,1,2025,11
iot-2348,Adolf Würth GmbH & Co. KG,Adolf Würth GmbH & Co. KG,EUR,Germany,OTHER CONSUMABLES,Applicable,1,1,2025,11
iot-2349,Advanced Business Solutions Ltd,ASTON TOPCO LIMITED,EUR,United Kingdom,TECHNOLOGY,Applicable,0,1,2025,11
iot-2350,Advanced Process Solutions Ltd,LAUREL FARM HOLDINGS LIMITED,EUR,United Kingdom,MAINTENANCE,Applicable,24,25,2025,11
iot-2351,Advocate Benelux Field Marketing B.,Omnicom Group Inc.,EUR,Belgium,PEOPLE,Applicable,4,6,2025,11
iot-2352,Aesseal Plc.,A E S ENGINEERING,EUR,United Kingdom,MAINTENANCE,Applicable,9,9,2025,11
iot-2353,Aetna UK Ltd,AETNA GROUP HOLDING SPA,EUR,United Kingdom,MAINTENANCE,Applicable,2,2,2025,11
iot-2354,Afsca,AFSCA,EUR,Belgium,OTHER CONSUMABLES,Applicable,1,1,2025,11
iot-2355,AgiLab,AGILAB,EUR,Belgium,TECHNOLOGY,Applicable,1,1,2025,11
iot-2356,Agora Clubs,AGORA CLUBS,EUR,France,PEOPLE,Applicable,1,1,2025,11
iot-2357,Ahlrich Siemens GmbH,Ahlrich Siemens Verwaltungs GmbH & Co. KG,EUR,Germany,MAINTENANCE,Applicable,1,2,2025,11
iot-2358,Air Liquide Deutschland GmbH,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,Germany,ENERGY & FLUIDS,Applicable,0,1,2025,11
iot-2359,Air Liquide Deutschland GmbH,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,Germany,MAINTENANCE,Applicable,1,2,2025,11
iot-2360,Air Liquide Deutschland GmbH,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,Germany,OTHER CONSUMABLES,Applicable,11,16,2025,11
iot-2361,Air Liquide UK Limited,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,EUR,United Kingdom,ENERGY & FLUIDS,Applicable,1,3,2025,11
iot-2362,Air Products,"Air Products and Chemicals, Inc.",EUR,Luxembourg,ENERGY & FLUIDS,Applicable,4,4,2025,11
iot-2363,Air Products,"Air Products and Chemicals, Inc.",EUR,Luxembourg,MAINTENANCE,Applicable,1,1,2025,11
iot-2364,Air Products,"Air Products and Chemicals, Inc.",EUR,Luxembourg,OTHER CONSUMABLES,Applicable,0,3,2025,11
iot-2365,Aire Global,AIRE GLOBAL GROUP LIMITED,EUR,Belgium,BOTTLES,Applicable,1,1,2025,11
