id,supplier,parentSupplier,zone,country,category,scorecard_category,kpiApplicability,supplierApprovalStatus,greenCount,yellowCount,redCount,naCount,blankCount,year
sa-687,CARTONAGEM CIRCULU'S INDUSTRIA E,CARTONAGEM CIRCULU'S INDUSTRIA E,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-688,CARTONBOL,ESTADO PLURINACIONAL DE BOLIVIA,SAZ,Bolivia,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-689,CARTONERA NACIONAL CALI,CARTONERA NACIONAL CALI,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-690,CARTONES DEL CARIBE,CARTONES DEL CARIBE,MAZ,,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-691,CARTONES YAGUARETE S.A.,CARTONES YAGUARETE,SAZ,Paraguay,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-692,CASA GRANDE,Corporación Azucarera del Perú S.A.,MAZ,Peru,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-693,CASABO S.A.,CASABO S.A.,SAZ,Uruguay,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-694,CAZVI,CAZVI,MAZ,,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-695,CBS SPRL,CHEMICALS & BIOCHEMICALS SUPPLIER,SAZ,Belgium,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-696,CC&S,CC&S,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-697,CCL,CCL,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-698,CCL,CCL,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-699,CCL,CCL,EUR,United Kingdom,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-700,CCL,CCL,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-701,CCL,CCL,NAZ,United States,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,2,2026
sa-702,CCL INDUSTRIES DO BRASIL SA,CCL LABEL,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-703,CCL Korea,CCL Korea,APAC,Republic of Korea,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-704,CCL LABEL (THAI) LTD,CCL LABEL,APAC,Thailand,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-705,CCL LABEL SPA,CCL LABEL,SAZ,Chile,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-706,CCL Label,CCL Label,EUR,Austria,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-707,CCL ThaiLand,CCL ThaiLand,APAC,Thailand,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-708,"CENTRAL DE EMPAQUES, S.A (CEMSA)",CENTRAL DE ABASTO,MAZ,Guatemala,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-709,CENTRO OESTE PRODUTOS INDUSTRIAIS,CENTRO - OESTE PRODUTOS INDUSTRIAIS,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-710,CEPA,CEPA,MAZ,El Salvador,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-711,CFF GmbH & Co,Josef Rettenmaier Holding GmbH & Co.KG,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-712,CG Chemicals,CG Chemicals,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-713,CGP  Industries,PACKINVEST,EUR,France,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-714,CHACOMER S.A.E.,CHACOMER S.A.E.,SAZ,Paraguay,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-715,CHC,CHC,AFR,Zambia,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-716,CHEP,BRAMBLES LIMITED,EUR,Austria,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-717,CHEP,BRAMBLES LIMITED,EUR,Belgium,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-718,CHEP,BRAMBLES LIMITED,EUR,France,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-719,CHEP,BRAMBLES LIMITED,EUR,Germany,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-720,CHEP,BRAMBLES LIMITED,EUR,Spain,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-721,CHEP,BRAMBLES LIMITED,EUR,Switzerland,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-722,CHEP Argentina,BRAMBLES LIMITED,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-723,CHEP UK Ltd,BRAMBLES LIMITED,EUR,United Kingdom,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-724,CHLORUM SOLUTIONS / CAPE IGARASSU,CHLORUM SOLUTIONS / CAPE IGARASSU,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-725,CIAP BRASIL INDUSTRIA E COMERCIO,CIAP BRASIL INDUSTRIA E COMERCIO DE EMBALAGENS DE MADEI,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-726,CIAP INDUSTRIA E COMERCIO DE,CIAP BRASIL INDUSTRIA E COMERCIO DE EMBALAGENS DE MADEI,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-727,CIBART SRL,CIBART SRL,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-728,CICE,CICE,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-729,CIMATEL IMPORTACIONES,CIMATEL IMPORTACIONES,SAZ,Bolivia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-730,CIMSAL COM E IND DE MOAGEM E,CIMSAL COM E IND DE MOAGEM E,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-731,CJ,CJ,APAC,Republic of Korea,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-732,CJP chemicals,CJP CHEMICALS (PTY) LTD,AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-733,CLARIMEX DO BRASIL COMERCIAL LTDA,CLARIMEX DO BRASIL COMERCIAL,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-734,COEXPAN EMSUR BRASIL EMBALAGENS,COEXPAN EMSUR BRASIL EMBALAGENS,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-735,COFCO,COFCO,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,5,0,0,0,2026
sa-736,COFCO,COFCO,APAC,China,Packaging Materials,DIRECT,Applicable,Not Approved,0,2,0,0,0,2026
sa-737,COFCO,COFCO,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,3,1,0,0,2026
sa-738,COFCO Biochemistry,COFCO,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,1,0,0,2026
sa-739,COFCO-Dalian,COFCO,APAC,China,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-740,COFCO-Hangzhou,COFCO,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-741,COL,COL,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-742,COLORQUIMICA SA,COLORQUIMICA,MAZ,Colombia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-743,COMERCIAL E DISTRIBUIDORA INDALFA,MAYCON DE SOUZA,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-744,COMERCIO DE MADEIRA SERRANA LTDA,OFICIO SOCIAL SERVICOS DE PRODUCAO,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-745,COMERRSA,COMERRSA,MAZ,Guatemala,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-746,"COMPAZ, S.A. DE C.V.","COMPAZ, S.A. DE C.V.",MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-747,COMPAÑIA INVERSORA INDUSTRIA,COMPAÑIA INVERSORA FERROVIARIA S A I F,SAZ,Argentina,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-748,CONDBRAS TEMPEROS E ESPECIARIAS,CONDBRAS TEMPEROS E ESPECIARIAS LTDA EPP,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-749,CONQUIMICA S.A.,BRENNTAG COLOMBIA S A,MAZ,Colombia,Broker/Distributor,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-750,CONSTRUESTIBAS LTDA,CONSTRUESTIBAS LTDA,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Approved but Inactive,1,0,0,0,0,2026
sa-751,CONTINENTAL CHEMICAL CO,CONTINENTAL CHEMICAL CO,AFR,Tanzania,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-752,COPAMEX CORRUGADOS CDMX,"Copamex Corrugados, S.A. de C.V.",MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-753,COPAMEX CORRUGADOS MTY,"Copamex Corrugados, S.A. de C.V.",MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-754,COPERSUCAR S.A. – Usina São Manoel,COPERSUCAR S.A. – Usina São Manoel,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-755,CORBION PRODUTOS RENOVAVEIS LTDA,CORBION PRODUTOS RENOVAVEIS,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-756,CORPORACION ETISA,Breca Pinturas S.A.C.,MAZ,,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-757,CORRUGADORA PARAGUAYA S.A,CORRUGADORA PARAGUAYA S.A,SAZ,Paraguay,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-758,CORRUGADOS DE SULA,"Copamex Corrugados, S.A. de C.V.",MAZ,Honduras,Packaging Materials,DIRECT,Applicable,Approved,5,0,0,0,0,2026
sa-759,CORRUPAC S.A,CORRUPAC S.A,SAZ,Chile,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-760,COSMOQUIMICA INDUSTRIA E COMERCIO (MANUCHAR),COSMOQUIMICA INDUSTRIA E COMERCIO (MANUCHAR),SAZ,Brazil,Raw Materials,DIRECT,Applicable,Potential Supplier,0,1,0,0,0,2026
sa-761,COSTER PACKAGING DO BRASIL LTDA,COSTER PACKAGING DO BRASIL LTDA,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-762,CPH,CPH,AFR,Germany,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-763,CPMC,COFCO,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-764,"CPMC(ZHENJIAN)CO.,LTD","CPMC(ZHENJIAN)CO.,LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-765,CRISTALPET S.A. MONTEVIDEO,CRISTALPET,SAZ,Uruguay,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-766,CROSS FILTER BRASIL LTDA,CROSS FILTER BRASIL,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-767,CROWN,CROWN HOLDINGS,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Potential Supplier,1,0,0,0,0,2026
sa-768,CRV INDUSTRIAL LTDA,CRV INDUSTRIAL,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-769,CRYOINFRA CUATZACOALCOS,INFRA,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-770,CRYOINFRA MINATITLAN,INFRA,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-771,CRYOINFRA XOTLA,INFRA,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-772,CSI Closure Systems Mgf de CA SRL,CSI CLOSURES SYSTEMS MFG CA DE SRL,MAZ,Costa Rica,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-773,CSPC Pharma (Redox Distributor in USA),CSPC Pharma (Redox Distributor in USA),NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-774,CTP Cartons and Labels,CTP Cartons and Labels,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-775,CZARNIKOW,C CZARNIKOW,MAZ,Colombia,Broker/Distributor,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-776,CZARNIKOW GROUP,C CZARNIKOW,MAZ,Colombia,Broker/Distributor,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-777,Cabka,INNOVA PACKAGING SYSTEMS,EUR,Belgium,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-778,Cajas Colombianas S.A.S,CAJAS COLOMBIANAS S A S,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-779,Cajas y empaques industriales de madera S. A. DE C. V.,CAJAS Y EMPAQUES INDUSTRIALES DE MA,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-780,Caldic,Caldic Holdings B.V.,EUR,Belgium,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-781,Caldic,Caldic Holdings B.V.,EUR,Netherlands,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-782,Caldic Canada Inc.,Caldic Holdings B.V.,NAZ,Canada,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-783,California Family Foods,California Family Foods,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-784,Calmag Luneburg,Calmag Luneburg,AFR,Germany,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-785,Can MSCANCO,Can MSCANCO,APAC,Saudi Arabia,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-786,Canada Malt,GRAINCORP,NAZ,Canada,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-787,Canada Malt,GRAINCORP,NAZ,Canada,Raw Materials,DIRECT,Applicable,Approved for Trials,1,0,0,0,0,2026
sa-788,Canada Malt,GRAINCORP,NAZ,Canada,Raw Materials,DIRECT,Applicable,Disallowed,0,0,0,0,1,2026
sa-789,Canpack,CAN PACK,APAC,Czechia,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-790,Canpack,CAN PACK,APAC,India,Packaging Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-791,Canpack,CAN PACK,EUR,Czechia,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-792,Canpack,CAN PACK,EUR,Finland,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-793,Canpack,CAN PACK,EUR,France,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-794,Canpack,CAN PACK,EUR,Morocco,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-795,Canpack,CAN PACK,EUR,Netherlands,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-796,Canpack,CAN PACK,EUR,Poland,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-797,Canpack,CAN PACK,EUR,Poland,Packaging Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,3,2026
sa-798,Canpack,CAN PACK,EUR,Poland,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-799,Canpack,CAN PACK,EUR,Romania,Packaging Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-800,Canpack,CAN PACK,EUR,United Arab Emirates,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-801,Canpack,CAN PACK,EUR,United Kingdom,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-802,Canpack,CAN PACK,MAZ,Colombia,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-803,Canpack,CAN PACK,MAZ,Poland,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-804,Canpack,CAN PACK,SAZ,Brazil,Packaging Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-805,Capuava Industria e Comercio,Capuava Industria e Comercio,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-806,Carbo Gas Ltda,Carbo Gas Ltda,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-807,Carbo Gas Ltda / Pirapama,Carbo Gas Ltda / Pirapama,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-808,Carbo Kohlensäurewerke,Johannes Becker GmbH & Co. KG,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-809,Carbocraft (Pty) Ltd,Carbocraft (Pty) Ltd,AFR,South Africa,Broker/Distributor,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-810,Carbogas,CARBOGAS S.A.,SAZ,Bolivia,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-811,Carboneco,Carboneco,EUR,Spain,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-812,Carbox Centroamerica,Carbox Centroamerica,MAZ,Costa Rica,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-813,Carbox Centroamerica,Carbox Centroamerica,MAZ,Guatemala,Raw Materials,DIRECT,Applicable,Approved,2,0,0,0,0,2026
sa-814,Carbox Centroamerica,Carbox Centroamerica,MAZ,Nicaragua,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-815,Cargill,CARGILL,EUR,Germany,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-816,Cargill,CARGILL,EUR,Netherlands,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-817,Cargill,CARGILL,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-818,Cargill,CARGILL,MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-819,Cargill,CARGILL,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-820,Cargill,CARGILL,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,3,0,0,0,0,2026
sa-821,Cargill  South Africa,Cargill  South Africa,AFR,South Africa,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-822,"Cargill Salts- St Clair, MI",CARGILL,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-823,Cargo International Packaging,Cargo International Packaging,APAC,India,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-824,Carib Glass,Carib Glass,MAZ,Trinidad & Tobago,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-825,Caribbean Flavours and Fragrances,CARIBBEAN PALLET,MAZ,,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-826,Caribbean Liquid Sugar,CARIBBEAN PALLET,MAZ,Republica Dominicana,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-827,Caribbean Liquid Sugar,CARIBBEAN PALLET,MAZ,Republica Dominicana,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,1,2026
sa-828,Caribbean pallet company SRL,CARIBBEAN PALLET,MAZ,Republica Dominicana,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-829,Carl Gluud,Carl Gluud GmbH & Co. KG,EUR,Germany,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-830,Carmeuse,Carmeuse,AFR,Belgium,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-831,Cartegena Columbia maltings,Cartegena Columbia maltings,AFR,,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-832,Cartocor,GRUPO ARCOR S.A.,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Approved,1,1,0,0,0,2026
sa-833,Cartocor,GRUPO ARCOR S.A.,SAZ,Chile,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-834,Cartón Capital-Corrugado,Cartón Capital-Corrugado,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-835,Cartón Capital-Plegadizo,Cartón Capital-Plegadizo,MAZ,Mexico,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-836,Casal (ABI),Casal (ABI),MAZ,Mexico,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-837,Cascades,CASCADES,NAZ,Canada,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-838,Cascades Lithotech,CASCADES,NAZ,Canada,Co-packer,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-839,Castle Malting,Castle Malting,EUR,Belgium,Raw Materials,DIRECT,Applicable,Disallowed,0,0,0,0,1,2026
sa-840,Cattorini,CATTORINI HNOS. S.A.I.C.F. e I.,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-841,Cell Chem,Cell Chem,AFR,South Africa,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-842,Celomat,Celomat,SAZ,Argentina,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-843,Celtic Chemicals Ltd,Celtic Chemicals Ltd,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-844,Central Indiana Ethanol (CIE),Central Indiana Ethanol (CIE),NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-845,Centrosucar Comercio De Acucar,CENTROSUCAR COMERCIO DE ACUCAR,SAZ,Brazil,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-846,Ceylon Beverage Can Pvt Ltd,Ceylon Beverage Can Pvt Ltd,APAC,Sri Lanka,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,1,0,0,0,2026
sa-847,Changshu WeiHeng,CHANGSHU WEIHENG MOULD MANUFACTURE,MAZ,,Packaging Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-848,Charkit Chemical Company,Charkit Chemical Company,NAZ,United States,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-849,Charles Faram & Co Ltd,CHARLES FARAM,EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved but Inactive,0,0,0,0,1,2026
sa-850,Chemco UK (formerly Resource Chemical Ltd),Chemco UK (formerly Resource Chemical Ltd),EUR,United Kingdom,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-851,Chemelco,Chemelco,AFR,,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-852,Chemical Corporation Ltd,CC HOLDINGS LIMITED,EUR,United Kingdom,Broker/Distributor,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-853,Chemical Group,Chemical Group,AFR,Nigeria,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-854,Chemicals Unlimited,Chemicals Unlimited,NAZ,United States,Raw Materials,DIRECT,Applicable,Potential Supplier,0,0,0,0,1,2026
sa-855,Chems -,Chems -,AFR,Missing,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-856,Chemsales,Chemsales,AFR,South Africa,Raw Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-857,Chemtreat,DANAHER,MAZ,,Raw Materials,DIRECT,Applicable,Not Approved,1,0,0,0,0,2026
sa-858,Chemtron Supply Corporation,CHEMTRON SUPPLY,NAZ,United States,Raw Materials,DIRECT,Applicable,Not Approved,0,0,0,0,1,2026
sa-859,"Cheng Loong Binh Duong Paper Co.,Ltd.","Cheng Loong Binh Duong Paper Co.,Ltd.",APAC,Vietnam,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-860,"Chengdu Bingxin Environmental Protection Packaging Co., LTD","Chengdu Bingxin Environmental Protection Packaging Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-861,"Chengdu Hexing Environmental Protection Packaging Co., LTD","Chengdu Hexing Environmental Protection Packaging Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-862,"Chengdu Jinbaili Packaging Co., LTD","Chengdu Jinbaili Packaging Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-863,"Chengdu Wanchang Printing and Packaging Co., LTD","Chengdu Wanchang Printing and Packaging Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,0,1,0,0,2026
sa-864,"Chengdu Youyi Packing Material Co., LTD","Chengdu Youyi Packing Material Co., LTD",APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
sa-865,Chespak,CHESPAK,AFR,South Africa,Packaging Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-866,Chicago Processed Fruit Group/Greenwood Associates Inc.,Chicago Processed Fruit Group/Greenwood Associates Inc.,NAZ,United States,Raw Materials,DIRECT,Applicable,Approved,0,0,0,0,1,2026
sa-867,Chill Beverages,CHILL BEVERAGES INTERNATIONAL (PTY) LTD,AFR,South Africa,Co-packer,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-868,Chipco BWC Inc.,Chipco BWC Inc.,NAZ,Canada,Raw Materials,DIRECT,Applicable,Approved,1,0,0,0,0,2026
sa-869,"Chongqing Hexin Intelligent Technology Co., Ltd","Chongqing Hexin Intelligent Technology Co., Ltd",APAC,China,Packaging Materials,DIRECT,Applicable,Approved for Trials,0,1,0,0,0,2026
sa-870,Chongqing Huaxing,Chongqing Huaxing,APAC,China,Packaging Materials,DIRECT,Applicable,Approved,0,1,0,0,0,2026
