id,supplier,parentSupplier,zone,country,category,scorecard_category,kpiApplicability,conformityPct,missingPo,wrongPo,wrongInvoice,totalInvoices,mismatchCount
ic-172,AGILENT TECHNOLOGIES BELGIUM,Agilent Technologies Belgium,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,5,0
ic-173,AGR Europa Srl a socio unico,AGR Europa Srl a socio unico,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-174,AGR International,"Indicor, LLC",EUR,GHQ BE,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,3,0
ic-175,AGR Netherlands Coöperatie U.A.,AGR NETHERLANDS COÖPERATIE U A,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,25,0
ic-176,AGR Netherlands Coöperatie U.A.,AGR NETHERLANDS COÖPERATIE U A,EUR,GHQ BE,SERVICES,BST,Applicable,1.000000,0,0,0,6,0
ic-177,AGR Netherlands Coöperatie U.A.,AGR NETHERLANDS COÖPERATIE U A,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,5,0
ic-178,AGR Netherlands Coöperatie U.A.,AGR NETHERLANDS COÖPERATIE U A,EUR,United Kingdom,SERVICES,BST,Applicable,1.000000,0,0,0,3,0
ic-179,AGROLAB Agrar und Umwelt GmbH,Familie Wimmer Vermögensverwaltungs GmbH,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,36,0
ic-180,AGROLAB LUFA GmbH,Familie Wimmer Vermögensverwaltungs GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,26,0
ic-181,AGROLAB Labor GmbH,Familie Wimmer Vermögensverwaltungs GmbH,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,7,0
ic-182,"AGROLAB Wasseranalytik GmbH, Zweign","AGROLAB Wasseranalytik GmbH, Zweign",EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,3,0
ic-183,AGT Adviesbureau Inzake Grondwatert,AGT Adviesbureau Inzake Grondwatert,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,2,0
ic-184,AHE Refrigeration & Electrical Ltd,AHE Refrigeration & Electrical Ltd,EUR,United Kingdom,FRIDGES & COOLERS,COMMERCIAL,Applicable,1.000000,0,0,0,87,0
ic-185,AHLSTROM GERMANY GMBH BÄRENSTEIN PL,AHLSTROM GERMANY GMBH BÄRENSTEIN PL,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-186,AHRENDS GA-LA-SERVICE,AHRENDS GA-LA-SERVICE,EUR,Germany,SERVICES,BST,Applicable,1.000000,0,0,0,3,0
ic-187,AIG Australia Limited,AIG Australia Limited,EUR,GHQ BE,FEES,BST,Applicable,1.000000,0,0,0,1,0
ic-188,AIG EUROPE LIMITED,AIG EUROPE LIMITED,EUR,France,FEES,BST,Applicable,1.000000,0,0,0,1,0
ic-189,AIG EUROPE LIMITED,AIG EUROPE LIMITED,EUR,Netherlands,FEES,BST,Applicable,1.000000,0,0,0,1,0
ic-190,AIG EUROPE LIMITED,AIG EUROPE LIMITED,EUR,United Kingdom,FEES,BST,Applicable,1.000000,0,0,0,7,0
ic-191,"AIG EUROPE LIMITED, BELGIAN BRANCH","AIG EUROPE LIMITED, BELGIAN BRANCH",EUR,BSC CZ,FEES,BST,Applicable,1.000000,0,0,0,1,0
ic-192,"AIG EUROPE LIMITED, BELGIAN BRANCH","AIG EUROPE LIMITED, BELGIAN BRANCH",EUR,Belgium,FEES,BST,Applicable,1.000000,0,0,0,33,0
ic-193,"AIG EUROPE LIMITED, BELGIAN BRANCH","AIG EUROPE LIMITED, BELGIAN BRANCH",EUR,GHQ BE,FEES,BST,Applicable,1.000000,0,0,0,6,0
ic-194,"AIG EUROPE LIMITED, BELGIAN BRANCH","AIG EUROPE LIMITED, BELGIAN BRANCH",EUR,Germany,FEES,BST,Applicable,1.000000,0,0,0,1,0
ic-195,"AIG EUROPE LIMITED, BELGIAN BRANCH","AIG EUROPE LIMITED, BELGIAN BRANCH",EUR,Italy,FEES,BST,Applicable,1.000000,0,0,0,6,0
ic-196,"AIG EUROPE LIMITED, BELGIAN BRANCH","AIG EUROPE LIMITED, BELGIAN BRANCH",EUR,Luxembourg,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-197,AIG Europe Limited,AIG Europe Limited,EUR,Netherlands,FEES,BST,Applicable,1.000000,0,0,0,13,0
ic-198,"AIG Europe Limited, French Branch","AIG Europe Limited, French Branch",EUR,France,FEES,BST,Applicable,1.000000,0,0,0,1,0
ic-199,"AIG Europe Limited, German Branch","AIG Europe Limited, German Branch",EUR,Germany,FEES,BST,Applicable,1.000000,0,0,0,3,0
ic-200,"AIG Europe Limited, London","AIG Europe Limited, London",EUR,GHQ CH,FEES,BST,Applicable,1.000000,0,0,0,1,0
ic-201,AIG Europe S.A.,AIG Europe S.A.,EUR,BSC CZ,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-202,AIG Europe S.A.,AIG Europe S.A.,EUR,Belgium,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-203,AIG Europe S.A.,AIG Europe S.A.,EUR,France,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-204,AIG Europe S.A.,AIG Europe S.A.,EUR,GHQ CH,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-205,AIG Europe S.A.,AIG Europe S.A.,EUR,Germany,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-206,AIG Europe S.A.,AIG Europe S.A.,EUR,Luxembourg,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-207,AIG Europe S.A.,AIG Europe S.A.,EUR,Netherlands,FEES,BST,Applicable,1.000000,0,0,0,2,0
ic-208,AIM,AIM,EUR,Belgium,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,3,0
ic-209,AIM,AIM,EUR,GHQ BE,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,2,0
ic-210,AIPST CENTRE,AIPST CENTRE,EUR,France,PEOPLE,BST,Applicable,1.000000,0,0,0,2,0
ic-211,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Belgium,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,825,0
ic-212,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,GHQ BE,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,59,0
ic-213,AIR PRODUCTS,"Air Products and Chemicals, Inc.",EUR,Netherlands,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,5,0
ic-214,AIR PRODUCTS NEDERLAND BV,AIR PRODUCTS AND CHEMICALS,EUR,Netherlands,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,46,0
ic-215,AIRTEC PNEUMATIC ENGINEERING B.V.,AIRTEC PNEUMATIC ENGINEERING B.V.,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-216,AJ Kivi,AJ Kivi,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-217,AJINOMOTO OMNICHEM,"AJINOMOTO CO., INC.",EUR,Belgium,OTHER AUXILIARIES,DIRECT,Applicable,1.000000,0,0,0,8,0
ic-218,AJJM PARTICIPAÇOES LTDA,AJJM PARTICIPAÇOES LTDA,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,37,0
ic-219,AKAPP-STEMMANN BV,AKAPP-STEMMANN BV,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-220,AKD Sourcing LTD,AKD Sourcing LTD,EUR,Italy,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-221,AKK Industrieservice und Handels Gm,AKK Industrieservice & Handels GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-222,AKQA BRASIL COMUNICACAO LTDA.,AKQA,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,10,0
ic-223,"AKQA, INC.",WPP PLC,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,68,0
ic-224,AKTIV PLUS DIENSTLEISTUNG GMBH,AKTIV PLUS DIENSTLEISTUNG GMBH,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-225,AKZEPTA Inkasso GmbH & Co. KG,AKZEPTA Holding GmbH,EUR,Germany,LEGAL,BST,Applicable,1.000000,0,0,0,2,0
ic-226,AL Lagertechnik GmbH,AL Lagertechnik GmbH,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,43,0
ic-227,AL TAJIR GLASS INDUSTRIES,AL TAJIR GLASS INDUSTRIES,EUR,Belgium,BOTTLES,DIRECT,Applicable,1.000000,0,0,0,24,0
ic-228,AL TAJIR GLASS INDUSTRIES,AL TAJIR GLASS INDUSTRIES,EUR,Germany,BOTTLES,DIRECT,Applicable,1.000000,0,0,0,72,0
ic-229,ALBATEC Haustechnik GmbH,ALBATEC Haustechnik GmbH,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-230,ALBIS Fullservice Leasing GmbH,Albis Leasing AG,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,19,0
ic-231,ALCIMED SAS,ALCIMED SAS,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-232,ALD AutoLeasing D GmbH,ALD AutoLeasing D GmbH,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,102,0
ic-233,ALEMA AUTOMATION,ALEMA AUTOMATION,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-234,ALEXANDRE,ALEXANDRE,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,59,0
ic-235,ALFA BBQ,ALFA BBQ,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-236,ALFA LAVAL COPENHAGEN,ALFA LAVAL,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-237,ALKEN MAES,L'Arche Green N.V.,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,34,0
ic-238,ALKEN MAES ALL SERVICES (AMAS),L'Arche Green N.V.,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,15,0
ic-239,ALKO Oy,ALKO Oy,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-240,ALLIANCE FLUID HANDLING,ALLIANCE FLUID HANDLING,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,7,0
ic-241,ALLROUND PRINTING,JUAN PABLO MALDONADO ARANA,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-242,ALMET NEDERLAND B.V.,Amari Holdings B.V.,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-243,ALOFT BRUSSELS SCHUMAN,Extendam,EUR,Belgium,LOGISTICS SUPPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-244,ALPAGRO PLASTICS,Alpala,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,13,0
ic-245,ALPAR TECNOLOGIA LTDA,ALPAR TECNOLOGIA LTDA,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,4,0
ic-246,ALS Environmental,ALS Environmental,EUR,United Kingdom,SERVICES,BST,Applicable,1.000000,0,0,0,4,0
ic-247,ALS Germany GmbH,WESSLING HOLDING,EUR,Luxembourg,SERVICES,BST,Applicable,1.000000,0,0,0,3,0
ic-248,ALS Germany GmbH,WESSLINIG Laboratorien GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-249,ALT Technologies BV,Advanced Safety Technologies B.V.,EUR,Belgium,LABELS,DIRECT,Applicable,1.000000,0,0,0,8,0
ic-250,"ALTA Beverage Systems, Inc.","Alta Beverage Systems, Inc.",EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-251,ALTEC ELECTRONICA BV,Stichting Administratiekantoor 'DDV' Holding,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-252,ALWIN MESSERSCHMIDT,ALWIN MESSERSCHMIDT,EUR,Germany,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,20,0
ic-253,AMA Group Associated Architects bv,AMA Group Associated Architects bv,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-254,AMAZON EU SARL,"Amazon.com, Inc.",EUR,Germany,TRANSPORT,LOGISTICS,Applicable,1.000000,0,0,0,1,0
ic-255,"AMAZON WEB SERVICES, INC.","Amazon.com, Inc.",EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,230,0
ic-256,"AMAZON WEB SERVICES, INC.","Amazon.com, Inc.",EUR,GHQ CH,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,59,0
ic-257,AMBAFLEX,APN BLOW SOLUCOES EM SOPRO PET LTDA,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,10,0
ic-258,AMBEV TECH LTDA,AMBEV TECH LTDA,EUR,GHQ BE,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,659,0
ic-259,AMELSBERG AS,Amelsberg AS,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,2,0
ic-260,AMH KUIPER-CANTON & FMG CANTON,AMH KUIPER-CANTON & FMG CANTON,EUR,Netherlands,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,2,0
ic-261,AMKI Oy,AMKI Oy,EUR,Finland,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-262,AMPHION 2.0,AMPHION 2.0,EUR,Belgium,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,6,0
ic-263,AMR,AMR,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,13,0
ic-264,AMU ROBOTIC,AMU ROBOTIC,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-265,AMUNDI Tenue de Compte,AMUNDI TENUE DE COMPTES,EUR,France,FEES,BST,Applicable,1.000000,0,0,0,3,0
ic-266,AN.BA.LUB Andreas Hesse KG,AN.BA.lub Andreas Hesse Kommanditgesellschaft,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-267,ANALIS BV,ANALIS,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,21,0
ic-268,ANALIS BV,ANALIS,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,9,0
ic-269,ANDRITZ,Andritz AG,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-270,ANKER AMSTERDAM SPIRIT BV,Stichting Administratiekantoor Sarabel Invest,EUR,Netherlands,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,626,0
ic-271,ANSUL,Tristar Fire Corp.,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,5,0
ic-272,ANTON PAAR BELGIUM,SANTNER PRIVATSTIFTUNG,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,63,0
ic-273,ANTON PAAR BELGIUM,SANTNER PRIVATSTIFTUNG,EUR,GHQ BE,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,9,0
ic-274,ANTON PAAR BELGIUM,SANTNER PRIVATSTIFTUNG,EUR,Luxembourg,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-275,ANTWERPSE BROUW COMPAGNIE,ANTWERPSE BROUW COMPAGNIE,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,10,0
ic-276,ANTWERPSE WATERWERKEN,WATER-LINK,EUR,Belgium,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,11,0
ic-277,AO SAYENKO KHARENKO,AO SAYENKO KHARENKO,EUR,Ukraine,LEGAL,BST,Applicable,1.000000,0,0,0,1,0
ic-278,AON Denmark,AON PUBLIC LIMITED COMPANY,EUR,Denmark,PEOPLE,BST,Applicable,1.000000,0,0,0,1,0
ic-279,AON FINLEND OI,AON,EUR,Ukraine,PEOPLE,BST,Applicable,1.000000,0,0,0,5,0
ic-280,"AON GIL Y CARVAJAL, S.A.U.",Reverder Gestion Sustentable,EUR,Spain,FEES,BST,Applicable,1.000000,0,0,0,4,0
ic-281,AON Risk Srevices Central Inc,CASA ANGELITO S.R.L.-,EUR,GHQ BE,FEES,BST,Applicable,1.000000,0,0,0,3,0
ic-282,AP ELEC,AP ELEC,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,5,0
ic-283,APEGG Limited,APEGG Limited,EUR,GHQ BE,PEOPLE,BST,Applicable,1.000000,0,0,0,3,0
ic-284,API SCHMIDT-BRETTEN Gmbh & Co KG,API SCHMIDT-BRETTEN,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-285,API SCHMIDT-BRETTEN Gmbh & Co KG,API SCHMIDT-BRETTEN,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-286,APOLLO SERVICE,Casipo B.V.,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,9,0
ic-287,APOLLO SERVICE,Casipo B.V.,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,9,0
ic-288,APOTHEEK TEMMERMAN,Temmerman,EUR,Belgium,PEOPLE,BST,Applicable,1.000000,0,0,0,20,0
ic-289,APPELAERE BV,Stichting Administratiekantoor De Appelaere Holding,EUR,Netherlands,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,85,0
ic-290,APPROACHLINE (W1H)LTD,APPROACHLINE (W1H)LTD,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-291,APR Consulting Co.,APR Consulting Co.,EUR,GHQ BE,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,16,0
ic-292,APT Livigno srl,APT Livigno srl,EUR,Italy,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,6,0
ic-293,AQ Group,Aero Holding B.V.,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-294,AQUA JET VLERICK,LMS- Systems,EUR,Belgium,FINISHED PRODUCTS,DIRECT,Applicable,1.000000,0,0,0,1,0
ic-295,AQUA RESI SYSTEMS SPRL,AQUA RESI SYSTEMS,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,9,0
ic-296,AQUADOR BV,Wel Water B.V.,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-297,AQUAPROX BENELUX,AQUAPROX BENELUX,EUR,Belgium,AUXILIARY MATERIALS,DIRECT,Applicable,1.000000,0,0,0,4,0
ic-298,AQUASTEAM BV,AQUASTEAM BV,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,5,0
ic-299,AQUASYSTEMS INTERNATIONAL NV,SFA PAR,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-300,AQUI Cali Mex GmbH,AQUI Cali Mex GmbH,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-301,AR-WE ECHAFAUDAGES SARL,AR-WE ECHAFAUDAGES SARL,EUR,Luxembourg,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,1,0
ic-302,ARA-Service Mohnke,ARA-Service Mohnke,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-303,ARBEITGEBERVERBAND,ARBEITGEBERVERBAND,EUR,Germany,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,2,0
ic-304,ARBONED NV,HumanTouch Holding B.V.,EUR,Netherlands,PEOPLE,BST,Applicable,1.000000,0,0,0,3,0
ic-305,ARC INTERNATIONAL FRANCE SAS,ARC INTERNATIONAL,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-306,ARC INTERNATIONAL FRANCE SAS,ARC INTERNATIONAL,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,12,0
ic-307,ARC INTERNATIONAL FRANCE SAS,ARC INTERNATIONAL,EUR,Denmark,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-308,ARC INTERNATIONAL FRANCE SAS,ARC INTERNATIONAL,EUR,France,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,19,0
ic-309,ARC INTERNATIONAL FRANCE SAS,ARC INTERNATIONAL,EUR,Germany,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,6,0
ic-310,ARC INTERNATIONAL FRANCE SAS,ARC INTERNATIONAL,EUR,Norway,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-311,ARC INTERNATIONAL FRANCE SAS,ARC INTERNATIONAL,EUR,Sweden,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-312,ARC INTERNATIONAL FRANCE SAS,ARC INTERNATIONAL,EUR,United Kingdom,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,44,0
ic-313,ARCA-Regler GmbH,Arca Regler GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-314,ARCADIS,Arcadis Belgium,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
ic-315,ARDAGH GLASS LTD,ARDAGH GROUP,EUR,Belgium,BOTTLES,DIRECT,Applicable,1.000000,0,0,0,921,0
ic-316,ARDAGH GLASS LTD,ARDAGH GROUP,EUR,United Kingdom,BOTTLES,DIRECT,Applicable,1.000000,0,0,0,15414,0
ic-317,ARDIZZONI & GALY & DE GOLBERY SCP,ARDIZZONI & GALY & DE GOLBERY SCP,EUR,France,LEGAL,BST,Applicable,1.000000,0,0,0,1,0
ic-318,ARKANCE SYSTEMS BENELUX,MARSEILLAN,EUR,Belgium,TECHNOLOGY,BST,Applicable,1.000000,0,0,0,1,0
ic-319,ARKEMA France,ARKEMA France,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-320,ARMSTRONG INTERNATIONAL,"Armstrong International, Inc.",EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,8,0
ic-321,ARSENAL FOOTBALL CLUB PLC,ARSENAL FOOTBALL CLUB PLC,EUR,United Kingdom,MARKETING,COMMERCIAL,Applicable,1.000000,0,0,0,7,0
ic-322,"ART SIGNAGE, S.L.",ART SIGNAGE SL.,EUR,France,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-323,ARTEEL,ARTEEL,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-324,ARTEEL Y BVBA,Arteel Y,EUR,Belgium,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,1,0
ic-325,ARTILIEGE,ARTILIEGE,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-326,ARVAL BELGIUM,BNP PARIBAS,EUR,Belgium,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,1830,0
ic-327,ARVAL BELGIUM,BNP PARIBAS,EUR,GHQ BE,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,298,0
ic-328,ARVAL FLEET SERVICES,ARVAL,EUR,France,LEASES AND RENTALS,BST,Applicable,1.000000,0,0,0,15,0
ic-329,ARZ SP GU DSN UKRAINI,ARZ SP GU DSN UKRAINI,EUR,Ukraine,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,6,0
ic-330,ARZ SP GU DSNS UKRAINI,ARZ SP GU DSNS UKRAINI,EUR,Ukraine,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,19,0
ic-331,ARZ SP GU DSNS UKRAINI U MIKO,ARZ SP GU DSNS UKRAINI U MIKO,EUR,Ukraine,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,18,0
ic-332,AS LED Lighting GmbH,AS LED Lighting GmbH,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,4,0
ic-333,AS Tallink Grupp,AKTSIASELTS INFORTAR,EUR,GHQ BE,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,4,0
ic-334,AS-MECHANICS,AS Mechanics,EUR,Belgium,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,118,0
ic-335,AS-MECHANICS,AS Mechanics,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-336,ASALUX SERRURERIE S.à r.l.,ASALUX SERRURERIE S.Ã  r.l.,EUR,Luxembourg,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-337,ASAM,Asam,EUR,Belgium,LEGAL,BST,Applicable,1.000000,0,0,0,1,0
ic-338,ASCENT SCAFFOLDING UK LTD,ASCENT SCAFFOLDING UK LTD,EUR,United Kingdom,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,3,0
ic-339,ASCon GMBH,ASCon GMBH,EUR,Austria,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,6,0
ic-340,ASERTI Electronic GmbH,PARQUEST CAPITAL,EUR,Germany,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,27,0
ic-341,ASKA Elektro - und,ASKA Elektro - und,EUR,Germany,BEER DISPENSE MATERIALS,COMMERCIAL,Applicable,1.000000,0,0,0,5,0
ic-342,ASKEY NEDERLAND,Van der Reijden Holding B.V.,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,2,0
ic-343,ASOCIACION ESPAÑOLA DE CODIFICACION,ASOCIACION ESPAÃOLA DE CODIFICACION,EUR,Spain,SERVICES,BST,Applicable,1.000000,0,0,0,3,0
ic-344,ASP,AGENCE DES PARTICIPATIONS DE L'ETAT,EUR,Belgium,SERVICES,BST,Applicable,1.000000,0,0,0,6,0
ic-345,ASPLA,ASPLA,EUR,Belgium,FILMS,DIRECT,Applicable,1.000000,0,0,0,3,0
ic-346,ASPLA,ASPLA,EUR,Germany,FILMS,DIRECT,Applicable,1.000000,0,0,0,3,0
ic-347,ASS DES BRASSEURS DE FRANCE,ASS DES BRASSEURS DE FRANCE,EUR,France,INSTITUTIONAL,BST,Applicable,1.000000,0,0,0,6,0
ic-348,ASS Du Service de Santé au,ASSOC SERVICE SANTE AU TRAVAIL VIENNE,EUR,France,PEOPLE,BST,Applicable,1.000000,0,0,0,1,0
ic-349,ASSA ABLOY ENTRANCE SYSTEMS,ASSA ABLOY AB,EUR,Netherlands,MAINTENANCE,CAPEX,Applicable,1.000000,0,0,0,1,0
ic-350,ASTREA,ASTREA,EUR,Belgium,LEGAL,BST,Applicable,1.000000,0,0,0,147,0
ic-351,"AT ""CHERNIGIVOBLENERGO""",AT CHERNIGIVOBLENERGO,EUR,Ukraine,ENERGY & FLUIDS,DIRECT,Applicable,1.000000,0,0,0,3,0
ic-352,AT EPAPHY COM IKE,AT EPAPHY COM IKE,EUR,GHQ BE,SALES,COMMERCIAL,Applicable,1.000000,0,0,0,3,0
